,date,price_(close),price_(high),price_(low),price_(open),circulating_marketcap,circulating_supply,supply_pct
704,2019-10-14,8353.01851701166,8416.211482719473,8212.899021950401,8281.407199785308,149147898286.45312,17998592.43940471,9.383198004253579e-05
703,2019-10-15,8162.382925846,8411.77573510015,8093.166892338921,8360.005228964897,150434699525.8259,18000506.13909827,0.00010632496402163127
702,2019-10-16,7993.767295900143,8197.90518,7925.934696572351,8162.747090885721,146823535925.8442,18002294.82108718,9.936842748126118e-05
701,2019-10-17,8077.712744577984,8136.581739450765,7933.722832440082,8001.4403276117555,144048861291.9435,18004170.97064905,0.00010421724455200732
700,2019-10-18,7955.602512732906,8121.228160404416,7818.941171972631,8074.675552397399,145502779687.65308,18006171.89829399,0.0001111368942343649
699,2019-10-19,7966.382532822106,8107.021228051661,7881.425190021221,7953.102180634168,143443645939.02533,18007947.7349068,9.862377316172122e-05
698,2019-10-20,8236.203432534961,8319.371759331581,7882.186018240323,7961.172699766791,143588494766.31717,18009773.81275342,0.00010140399525271349
697,2019-10-21,8214.942109359545,8345.78295757688,8154.364493736125,8245.9071801992,148504944303.00998,18011762.43517132,0.00011041906681197311
696,2019-10-22,8022.927961471169,8314.490269444612,8005.645217314482,8226.70141474039,148050723368.48178,18013876.14501049,0.00011735163878467958
695,2019-10-23,7472.343378850688,8054.597092283671,7352.349166691057,8030.760302886111,144657276126.75418,18015977.75506938,0.00011666617678351976
694,2019-10-24,7426.480869513319,7512.85612125982,7361.121355077062,7479.897358743971,134710333652.31296,18017641.53513239,9.235025074016967e-05
693,2019-10-25,8665.676948259998,8810.561997440172,7394.683422420403,7440.570004694258,133967741614.4852,18019367.90276495,9.581540565095636e-05
692,2019-10-26,9258.299468343355,10479.332787174262,8650.98766186453,8671.902641770144,156305414494.82974,18021119.18613999,9.718894605459383e-05
691,2019-10-27,9553.123071709497,9818.179882685252,9100.263863016116,9261.787585869428,166934380492.86734,18022557.65529321,7.982129957428974e-05
690,2019-10-28,9223.30726027089,9941.402340645494,9188.03947012449,9547.035914513306,172247906389.09982,18024233.98783117,9.301302123820854e-05
689,2019-10-29,9426.280975309492,9558.705032868878,9062.913042627266,9217.002620476627,166231723736.14917,18025897.91030938,9.231584983493413e-05
688,2019-10-30,9162.325919063758,9434.288245780446,8999.637223235753,9424.786560563223,170070305649.6892,18027574.27907204,9.299779522753404e-05
687,2019-10-31,9152.60622854322,9424.646953380709,8947.617434234147,9160.630101322911,165313765159.22626,18029225.79443199,9.161051478057125e-05
686,2019-11-01,9242.151432445778,9309.248467742951,9046.8401947222,9157.41879893184,165214504214.03833,18030851.97075483,9.019668073273479e-05
685,2019-11-02,9302.581989887574,9387.928969705656,9191.98966928364,9231.919999489475,166982675008.4921,18032527.93464269,9.294978909379914e-05
684,2019-11-03,9204.687720659304,9385.915388099527,9075.533155572495,9304.335635064625,167956842765.54373,18034253.934982,9.571593875068451e-05
683,2019-11-04,9410.427112271756,9551.164160947155,9120.682208933733,9208.81697147708,166157842562.33023,18035905.0688007,9.155542694760932e-05
682,2019-11-05,9304.273961217385,9478.7667042147,9181.390310712011,9408.276644327188,169929698960.60944,18037706.31583326,9.987006616474225e-05
681,2019-11-06,9339.096592985852,9452.0649891659,9250.436797588876,9307.77016932234,168154644163.7022,18039357.42539616,9.153655869487132e-05
680,2019-11-07,9202.01506123862,9369.747010868898,9080.952879909732,9340.456798878356,168594075396.2558,18041046.0651948,9.360864463303642e-05
679,2019-11-08,8764.202067930997,9250.711674578715,8666.982744076839,9200.51751714588,166092217408.76913,18042647.30134014,8.87551719315205e-05
678,2019-11-09,8803.606776246823,8880.498186495608,8718.995763295838,8767.75951060724,158202479136.76135,18044448.11284578,9.980860765956834e-05
677,2019-11-10,9036.411463492526,9136.83375632858,8745.785724307578,8806.084684868449,159027546347.04288,18046524.23003297,0.00011505573205705666
676,2019-11-11,8720.637397993542,9072.124844381202,8605.47195534987,9040.597134316558,163225701472.89825,18048412.91139495,0.0001046562395010664
675,2019-11-12,8804.741550642582,8866.295643582302,8560.279714133098,8715.661976321373,157661322168.6609,18050101.63849853,9.356651534231375e-05
674,2019-11-13,8759.695423652991,8827.158814606399,8705.52449025286,8793.82878447896,159158657912.9106,18051790.14559843,9.354557296781252e-05
673,2019-11-14,8633.587387260768,8790.98531736937,8559.06328136587,8774.826229052567,158783378515.83542,18053903.62263346,0.00011707852894282667
672,2019-11-15,8463.451942662025,8770.2615493381,8376.916300050601,8637.445731564008,156022214384.2074,18055880.22870583,0.00010948358392104396
671,2019-11-16,8473.622430772186,8539.537210390752,8418.009487475252,8460.546874459988,152997559295.7265,18057731.91903719,0.00010255331271058488
670,2019-11-17,8501.590784492306,8648.898656361967,8359.383218276043,8492.735100712423,153503432082.70636,18059658.42220226,0.00010668577724537442
669,2019-11-18,8172.772950680553,8507.911307934271,8037.947476617851,8506.517613500419,153520195926.86276,18061409.51322442,9.696146965909591e-05
668,2019-11-19,8121.691814368802,8203.429669303723,7994.3566607219855,8175.989774522309,147665649536.37762,18063248.30026663,0.00010180750515975667
667,2019-11-20,8072.235782937799,8231.900769686528,8028.124493193247,8121.435141689781,147154559454.9149,18065024.43606085,9.832870393489124e-05
666,2019-11-21,7617.449633186813,8122.1033548039395,7434.36673673979,8084.619798986598,146023579529.755,18066738.21571689,9.486727582941334e-05
665,2019-11-22,7277.45223735458,7732.871283156918,6790.253846190067,7614.664325348082,137862140238.24896,18068389.63942245,9.140685417818872e-05
664,2019-11-23,7320.29388225093,7363.010970903149,7097.744000612673,7285.8575249142705,131787663137.04749,18070553.12082239,0.00011973847382718006
663,2019-11-24,6910.514947823032,7340.359328877375,6871.311375576284,7315.592733031158,131885981967.46191,18072191.54496891,9.066817908487401e-05
662,2019-11-25,7121.362301856831,7383.767781540608,6528.744045531595,6915.73266074088,125443189154.87466,18073755.47138636,8.653772917122105e-05
661,2019-11-26,7163.506877413452,7349.550956180668,7021.517585919987,7125.335668984613,129122390270.30988,18075281.89852952,8.445544953716855e-05
660,2019-11-27,7517.313127904231,7679.330005569331,6849.855851474178,7163.086311432972,129299426018.1478,18077020.23169542,9.617184261134781e-05
659,2019-11-28,7430.98186788119,7662.305049330887,7373.333813609048,7521.167720670063,136238366483.5189,18079058.68289686,0.00011276477955513009
658,2019-11-29,7751.242787647271,7863.021193097636,7398.650810332984,7430.808952171658,134454123941.08136,18080759.76175281,9.409111866864883e-05
657,2019-11-30,7553.244585654756,7814.234053959707,7454.202538270649,7759.437834823446,139918482549.3584,18082335.59319579,8.71551562955375e-05
656,2019-12-01,7403.391541145223,7567.808186926434,7230.905492965292,7563.58048118065,136387860082.86124,18084073.71079848,9.612240596545973e-05
655,2019-12-02,7309.652061892985,7429.778973648411,7159.430075973873,7412.250022140485,134149689416.95049,18085887.08284354,0.00010027453294303434
654,2019-12-03,7312.750676590356,7420.896875973888,7242.340969629132,7325.786392502637,131984276780.51834,18087863.10780332,0.00010925784014514939
653,2019-12-04,7196.763417642071,7787.226299844102,7080.786552290977,7300.897697835223,131802989360.27963,18089952.91530448,0.00011553645053052897
652,2019-12-05,7392.657412933063,7488.835988542688,7153.600275155215,7194.358127167172,130270307340.64352,18091766.29204843,0.00010024220363868963
651,2019-12-06,7543.383362281497,7619.914294977007,7306.452979657199,7396.856426942738,134264243084.60948,18093579.72478949,0.00010023525131752642
650,2019-12-07,7501.204666879183,7644.92465083369,7483.756770058138,7545.958886604608,136218042357.1567,18095517.95686027,0.00010712264241030667
649,2019-12-08,7516.469111911781,7578.292116648901,7390.248404537339,7511.921150317936,135368344920.54584,18097368.69676126,0.00010227614956392905
648,2019-12-09,7338.702912317122,7661.601793435583,7276.684640985154,7533.915452864684,136472055669.84772,18099219.68417959,0.00010227936720208497
647,2019-12-10,7222.065872160168,7402.802874597604,7150.579733789325,7342.4141127566,132927786413.6678,18101070.50574751,0.00010225974380184688
646,2019-12-11,7203.528428077961,7273.457240381706,7123.469516555074,7225.038079869438,130706545438.99792,18102721.30387365,9.119892249564998e-05
645,2019-12-12,7189.968176765544,7289.195349162613,7082.050624261742,7206.487900226668,130525600845.23132,18104384.58132707,9.187996796167219e-05
644,2019-12-13,7252.7546752591215,7305.590289595069,7184.5262138777725,7185.050981715287,130167701277.3004,18106285.45824381,0.00010499538982955414
643,2019-12-14,7064.290610236014,7275.390504502298,7011.788315907813,7251.165076089738,131484602355.70914,18108173.41386608,0.00010427073110186313
642,2019-12-15,7117.33082485348,7217.839503420288,7006.395431079856,7072.495321402205,128331816491.23895,18109724.13257987,8.563639624759034e-05
641,2019-12-16,6885.725362231101,7154.525692378845,6830.776717302852,7140.737731008436,129041205363.75392,18111687.50025513,0.00010841510676184996
640,2019-12-17,6618.67624261085,6944.892950699471,6561.039438695111,6887.005321868279,124937063377.31052,18113450.77947671,9.735587705761439e-05
639,2019-12-18,7288.5003004900445,7456.577234712737,6433.673367096463,6616.718948833113,120099827929.28452,18115126.68231467,9.252256007785675e-05
638,2019-12-19,7147.994550683137,7376.021810269858,7042.097842795225,7284.249525917611,132233264860.22314,18117090.1264338,0.00010838699356408021
637,2019-12-20,7190.812862255672,7223.459645407325,7078.1389462858,7149.056725137923,129521901322.9696,18119040.92394764,0.00010767719872362136
636,2019-12-21,7131.788628704908,7192.286599947724,7111.356304476258,7189.576186811292,130306016945.82002,18121241.59101223,0.00012145604581537128
635,2019-12-22,7503.997003668116,7524.786122852663,7125.397221924866,7147.611764900591,129727689655.77884,18123354.68418215,0.00011660863077778139
634,2019-12-23,7316.510250554094,7690.695811940057,7263.431942841944,7510.947553150389,136253236061.60963,18125143.10820124,9.868062785600706e-05
633,2019-12-24,7252.125134608685,7429.215179919817,7152.541196742425,7322.63985814356,132917728018.32484,18126706.42726497,8.625140526596908e-05
632,2019-12-25,7193.137753714535,7265.8005109767455,7119.060986745704,7252.5487907637,131693947458.15546,18128307.24113592,8.831245087881356e-05
631,2019-12-26,7194.746151563704,7438.837664054219,7148.316470483318,7191.644943321132,130635710547.26073,18130395.58628707,0.00011519802281423352
630,2019-12-27,7245.49653921677,7264.3259598129425,7046.842738435282,7193.349977736908,130930218184.42451,18132208.96001512,0.00010001843144680223
629,2019-12-28,7307.05496862182,7351.901516651731,7233.087496113722,7243.417387469828,131653002639.30984,18134072.19500202,0.00010275830104355954
628,2019-12-29,7382.121244730894,7514.5617423544445,7275.20152846007,7306.198362313965,132872042308.13322,18136010.28441688,0.00010687557620925325
627,2019-12-30,7222.376673515332,7389.725778277835,7195.356260082723,7389.4617483055745,133679402668.79391,18138086.18712769,0.00011446303118800571
626,2019-12-31,7169.576504151532,7307.05231890249,7112.4898968804255,7227.733080299845,131284885419.1086,18139899.45137688,9.996998748840191e-05
625,2020-01-01,7181.33726356389,7243.650001981076,7150.3319913127,7168.260565644396,129999999353.89526,18142074.97865356,0.00011993050361236435
624,2020-01-02,6947.972832879146,7196.793843543614,6906.723665151928,7179.808279266126,130677302718.08488,18143838.14730946,9.718671419745029e-05
623,2020-01-03,7334.642936847678,7397.874050549378,6854.527439737531,6945.320720686284,126037201914.5304,18145951.31132733,0.00011646730976733188
622,2020-01-04,7342.932132782776,7402.452193607131,7261.327357792525,7311.727505780214,132911809705.26506,18148051.76714963,0.0001157534144262673
621,2020-01-05,7353.340005331955,7488.925862781924,7314.900612439706,7344.271922970288,133610607863.3726,18150089.72182131,0.0001122960578814336
620,2020-01-06,7761.531233221876,7798.131017130325,7337.159869191217,7347.359411295979,133362374717.5028,18151778.00499733,9.30178969853479e-05
619,2020-01-07,8157.183327495583,8221.550759579766,7728.734549569691,7778.148980667918,141064722312.7557,18153978.9532828,0.00012125249024430573
618,2020-01-08,8049.861001690873,8469.47377455755,7869.726594101345,8167.286858309501,148210407971.34314,18155754.71648111,9.781674876219171e-05
617,2020-01-09,7809.204148762426,8048.598277797053,7748.541424642221,8038.901462896369,146008298319.52625,18157717.89016765,0.00010812955546035674
616,2020-01-10,8192.129659377726,8200.637571365904,7664.155351051952,7811.919685868159,141942000751.57904,18159581.31342359,0.00010262430924479204
615,2020-01-11,8017.505113020396,8286.221744420407,7998.771635812642,8191.170485093456,148601915108.11105,18161619.29152434,0.00011222605111749218
614,2020-01-12,8178.855606775806,8192.0687478142,7955.326360928067,8021.711908112668,145643270823.31952,18163507.42438698,0.00010396280377489298
613,2020-01-13,8107.084306574648,8193.82063715799,8042.288627422475,8177.70886309118,148465830095.89307,18165295.62338676,9.845009325570864e-05
612,2020-01-14,8811.04897329212,8879.009858170368,8101.189617077978,8102.603841629623,147186804792.18274,18167108.95414557,9.982390578189282e-05
611,2020-01-15,8811.387870182181,8901.072007526676,8555.06920381678,8822.484456807317,159948184618.59357,18168997.29281229,0.00010394271710967296
610,2020-01-16,8672.236728914728,8851.478455728902,8583.432961447794,8812.953144538804,159900519574.69778,18170985.45949567,0.0001094263294412201
609,2020-01-17,8897.992114275132,8982.703999060233,8624.077605232225,8676.79724283593,157579222828.18646,18172973.45547355,0.00010940496223010854
608,2020-01-18,8909.177452623479,8984.042783094172,8803.459814938635,8896.836171678035,161633576077.97696,18174623.8702345,9.081699068103077e-05
607,2020-01-19,8695.793841138546,9187.327419651569,8469.062585120353,8924.588183842307,161252550523.06454,18176499.30912827,0.00010318997010116959
606,2020-01-20,8625.588794974108,8736.204845783415,8508.658466825096,8701.650893045628,158147220571.97455,18178399.79732135,0.000104557437642816
605,2020-01-21,8720.051013375481,8773.411990491424,8449.936969754495,8626.341627379159,156928453568.74094,18180312.84688484,0.00010523751181734653
604,2020-01-22,8660.073547201391,8792.852697450777,8566.617254693207,8728.834092645711,158688835724.57736,18182263.48000125,0.00010729370461537435
